Sample_Number,DAT,time,fan,co2,heater,window1,window2,curtain1,curtain2,curtain3,side_curtain,in_temp,in_hum,in_co2,out_temp,out_hum,solar_rad,wind_speed,wind_direction,rain_sensor,crown_diameter,petiole_length,leaf_count,leaf_length,leaf_width,fruit_count,plant_height,flower_count,numbers of plant
66,81,10:10:00,1,0,0,40,40,50,100,100,0,22.99,47.61,469.95,5.24,46.71,370.72,1.18,247.75,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,10:20:00,0,0,0,30,30,100,100,100,0,23.4,45.84,459.85,5.47,44.52,217.23,1.18,264.9,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,10:30:00,0,0,0,40,40,100,100,100,0,23.84,44.64,453.3,5.78,44.09,62.47,1,213.05,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,10:40:00,0,0,0,30,30,100,100,100,0,24.36,43.96,447.4,6.21,43.58,58.72,0.7,208.95,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,10:50:00,0,0,0,30,30,100,100,100,0,24.5,43.56,446.5,6.52,43.64,60.72,0.65,249.85,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,11:00:00,0,0,0,30,30,100,100,100,0,24.6,43.06,446.4,6.6,44.54,60.98,0.82,269.6,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,11:10:00,0,0,0,100,100,100,100,100,0,23.54,42.72,449.8,6.76,44.34,63.22,1.18,302.65,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,11:20:00,0,0,0,60,60,50,100,100,0,22.71,42.51,450.99,7,44.01,66.76,1.26,296.13,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,11:30:00,0,0,0,30,30,100,100,100,0,24.13,42.45,446.84,6.98,45.14,267.26,1.22,269.33,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,11:40:00,0,0,0,80,80,100,100,100,0,23.79,42.54,450.15,7.1,45.6,491.72,1.27,266.45,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,11:50:00,0,0,0,40,40,100,100,100,0,23.46,42.7,451.7,7.06,45.98,520.85,1.62,261.15,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,12:00:00,0,0,0,30,30,100,100,100,0,24,42.52,449.95,7.12,46.3,528.48,1.62,251.85,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,12:10:00,0,0,0,50,50,100,100,100,0,23.8,42.3,450.25,7.26,46.07,536.6,1.62,240.75,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,12:20:00,0,0,0,50,50,100,100,100,0,23.44,41.96,450.25,7.4,45.61,543.98,1.99,257,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,12:30:00,0,0,0,50,50,100,100,100,0,23.28,41.73,449.35,7.65,45.02,552.98,1.96,266.85,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,12:40:00,0,0,0,50,50,100,100,100,0,23.25,42.08,447.96,7.6,44.34,522.96,1.48,262.11,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,12:50:00,0,0,0,40,40,100,100,100,0,23.22,42.02,446.96,7.52,43.9,486.71,1.56,269.11,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,13:00:00,0,0,0,40,40,100,100,100,0,23.1,42.02,446.45,7.3,44.44,398.72,1.97,274.25,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,13:10:00,0,0,0,30,30,100,100,100,0,23.11,42.82,447.5,7.22,44.51,344.98,1.79,263.4,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,13:20:00,0,0,0,20,20,100,100,100,0,23.12,43.06,447.73,7.68,43.3,399.63,1.67,256.87,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,13:30:00,0,0,0,40,40,50,100,100,0,22.06,43.08,449.38,7.42,43.54,382.26,2.02,259.57,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,13:40:00,0,0,0,30,30,70,100,100,30,22.1,43.16,447.54,7.3,43.62,409.34,2.12,279.46,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,13:50:00,0,0,0,20,20,100,100,100,0,23.04,42.96,444.79,7.64,43.64,443.21,1.82,286.11,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,14:00:00,0,0,0,50,50,50,100,100,0,22.78,42.85,445.7,7.52,43.94,466.35,2.35,260.55,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,14:10:00,0,0,0,20,20,100,100,100,0,23.24,42.87,443.5,7.94,43.18,492.72,2.35,249.4,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,14:20:00,0,0,0,30,30,100,100,100,0,24.64,43.72,440.5,8.2,43.8,472.98,1.76,260.6,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,14:30:00,0,0,0,30,30,70,100,100,0,25.2,44.18,440.15,7.77,44.86,461.72,1.74,268.2,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,14:40:00,0,0,0,30,30,70,100,100,0,25.19,44.22,441.5,7.32,46.52,402.35,1.96,241.65,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,14:50:00,0,0,0,30,30,100,100,100,0,24.95,44.94,443.85,7,48.43,362.72,2.35,243.05,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,15:00:00,0,0,0,30,30,100,100,100,0,24.6,45.52,444.37,6.96,49.04,359.82,2.44,233.3,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,15:10:00,0,0,0,30,30,100,100,100,0,24.26,45.9,443.67,7.05,49.52,341.57,2.05,230.74,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,15:20:00,0,0,0,50,50,100,100,100,0,23.94,46.14,444.56,7.06,50.17,294.76,1.61,239.14,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,15:30:00,0,0,0,50,50,100,100,100,0,23.26,46.97,446.36,6.7,52.02,227.39,1.38,244.68,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,15:40:00,0,0,0,50,50,50,100,100,0,22.22,47.98,450.9,5.89,54.82,132.35,1.6,275.75,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,15:50:00,0,0,0,30,30,60,100,100,0,20.77,49.06,455.7,5.21,57.12,61.72,1.64,260.7,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,16:00:00,1,0,0,0,0,70,100,100,100,18.08,50.14,456.9,4.94,58.46,42.98,1.46,264.15,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,16:10:00,0,0,0,0,0,70,100,100,100,16.22,49.58,454.1,4.82,59,40.22,1.42,254,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,16:20:00,1,0,1,0,0,70,100,100,100,15.86,48.98,450.5,4.72,59.12,38.22,1.29,252.05,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,16:30:00,0,0,0,0,0,70,100,100,100,15.08,49.96,448.35,4.73,59,28.85,1.27,267.2,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,16:40:00,1,0,0,0,0,70,100,100,100,14.78,51.14,448.29,4.63,59.11,17.04,1.4,267.92,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,16:50:00,1,0,0,0,0,70,100,100,100,14.98,52.02,449.39,4.48,59.2,5.54,1.37,284.73,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,17:00:00,1,0,0,0,0,70,100,40,100,14.88,52.58,450.2,4.45,59.09,1.58,1.08,294.32,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,17:10:00,1,0,0,0,0,70,100,0,100,14.9,52.26,449.95,4.34,59.46,0.82,1.06,265.77,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,17:20:00,1,0,0,0,0,70,100,0,100,15.18,51.91,448.65,4.18,60.33,1.06,0.64,245.35,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,17:30:00,1,0,0,0,0,70,100,0,100,15.32,51.97,449.4,4.14,60.78,0.54,0.26,246.45,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,17:40:00,1,0,0,0,0,70,100,0,100,14.84,52.16,451.35,4.19,60.58,0.53,0.52,213.65,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,17:50:00,1,0,0,0,0,70,100,20,100,14.5,51.92,451.4,4.12,60.83,0.92,0.7,246.2,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,18:00:00,1,0,1,0,0,70,100,50,100,14.86,51.6,449.5,4.01,61.12,0.55,0.61,289.65,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,18:10:00,1,0,0,0,0,70,100,60,100,14.9,52.47,450.08,4.01,61.08,0.32,0.8,263.34,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,18:20:00,1,0,0,0,0,70,100,50,100,13.5,53.29,452.54,4.01,60.9,0.57,0.81,264.24,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,18:30:00,1,0,0,0,0,70,100,50,100,11.71,53.56,452.2,4.04,60.28,0.55,0.48,273.4,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,18:40:00,1,0,0,0,0,70,100,50,100,10.74,53.88,449.35,4.06,59.37,0.8,0.82,279.6,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,18:50:00,1,0,0,0,0,70,100,50,100,10.26,54.04,447.9,4.08,58.66,1.04,0.76,289.75,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,19:00:00,1,0,0,0,0,60,100,50,100,10.22,54.22,447.3,4.09,58.47,1.3,0.37,284.55,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,19:10:00,1,0,1,0,0,60,60,60,100,11.67,52.59,444.9,4.1,57.8,1.17,0.34,259.2,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,19:20:00,1,0,1,0,0,40,40,40,100,13.81,50.43,442.4,4.04,57.12,0.41,0.62,253,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,19:30:00,1,0,0,0,0,50,50,50,100,14.03,50.84,442.65,3.97,57.79,0.41,0.72,265.1,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,19:40:00,1,0,0,0,0,50,50,50,100,13.46,52.04,444.25,3.92,58.54,1.04,0.41,277,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,19:50:00,1,0,0,0,0,50,50,50,100,13.34,52.73,444.8,3.85,58.52,0.92,0.38,290.95,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,20:00:00,1,0,0,0,0,50,50,0,0,13.39,53.52,445.34,3.78,58.36,0.44,0.48,253.46,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,20:10:00,1,0,0,0,0,50,50,0,0,13.66,54.48,446.89,3.56,58.31,1.06,0.72,259.06,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,20:20:00,1,0,0,0,0,50,50,0,0,13.63,55.83,448.8,3.32,58.28,1.03,0.84,295.25,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,20:30:00,1,0,0,0,0,50,50,0,0,13.44,57.38,451.19,3.23,58.12,0.43,0.68,300.2,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,20:40:00,1,0,0,0,0,50,50,0,0,13.24,58.76,453.99,3.14,58.22,0.94,0.52,283.54,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,20:50:00,1,0,0,0,0,50,50,0,0,13.04,60.1,455.88,3.04,58.83,0.82,0.48,239.94,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,21:00:00,1,0,0,0,0,50,50,0,0,12.92,61.37,456.68,2.96,59.22,0.57,0.62,246.08,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,21:10:00,1,0,0,0,0,50,50,0,0,12.83,62.4,458.4,2.92,59.14,0.54,0.57,239.3,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,21:20:00,1,0,0,0,0,50,50,0,0,12.78,63.23,460.85,2.87,58.82,0.26,0.57,244.8,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,21:30:00,1,0,0,0,0,50,50,0,0,12.74,63.88,462.74,2.78,58.44,1.68,0.52,292.3,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,21:40:00,1,0,0,0,0,50,50,0,0,12.7,64.36,464.44,2.65,58.55,2.08,0.16,262.56,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,21:50:00,1,0,0,0,0,50,50,0,0,12.62,64.8,465.3,2.57,58.7,0.92,0.1,237.9,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,22:00:00,1,0,0,0,0,50,50,0,0,12.48,65.26,466.8,2.48,58.76,2.56,0.09,239.4,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,22:10:00,1,0,0,0,0,50,50,0,0,12.36,65.46,469.1,2.37,59,2.87,0.14,218.94,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,22:20:00,1,0,0,0,0,50,50,0,0,12.24,65.55,469.86,2.29,58.76,2.38,0.14,238.94,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,22:30:00,1,0,0,0,0,50,50,0,0,12.09,65.6,470.8,2.2,58.48,2.26,0.11,275.39,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,22:40:00,1,0,0,0,0,50,50,0,0,12.04,65.53,473.16,2.09,58.61,0.61,0.06,222.22,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,22:50:00,1,0,0,0,0,50,50,0,0,11.95,65.58,474.12,1.88,59.68,0.82,0.02,140.08,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,23:00:00,1,0,0,0,0,40,40,0,0,11.96,65.57,474.3,1.75,60.98,1.2,0.02,209.6,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,23:10:00,1,0,0,0,0,40,40,0,0,12.08,65.3,475.4,1.73,61.68,0.55,0.02,286.9,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,23:20:00,1,0,0,0,0,40,40,0,0,12.03,65.2,476.9,1.71,61.76,0.15,0.1,233.95,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,23:30:00,1,0,0,0,0,40,40,0,0,12.01,65.1,477.75,1.68,61.42,0.9,0.1,254.3,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,23:40:00,1,0,0,0,0,40,40,0,0,11.96,64.96,478.9,1.46,63.08,1.54,0.02,230.46,0,1.85,14.96,6,11,9.3,7,25.96,7,600
66,81,23:50:00,1,0,0,0,0,40,40,0,0,12.14,64.37,479.3,1.18,65.56,1.18,0.04,108.56,0,1.85,14.96,6,11,9.3,7,25.96,7,600
71,86,0:00:00,0,0,0,0,0,0,0,0,0,12.52,68.62,514.84,1.88,75.34,1.74,0,90.46,0,1.91,15,6,11,9.3,7,26,7,600
71,86,0:10:00,0,0,0,0,0,50,50,0,0,12.44,68.6,515.65,1.88,74.9,1.43,0,90.5,0,1.91,15,6,11,9.3,7,26,7,600
71,86,0:20:00,0,0,0,0,0,50,50,0,0,12.18,69.14,517.45,1.83,74.66,0.29,0,90.25,0,1.91,15,6,11,9.3,7,26,7,600
71,86,0:30:00,0,0,0,0,0,50,50,0,0,12.04,69.5,518.35,1.72,75.15,0.8,0,89.9,0,1.91,15,6,11,9.3,7,26,7,600
71,86,0:40:00,0,0,0,0,0,50,50,0,0,11.96,69.69,518.45,1.6,75.97,1.18,0,89.65,0,1.91,15,6,11,9.3,7,26,7,600
71,86,0:50:00,0,0,0,0,0,40,40,0,0,11.85,69.86,518.9,1.67,76.28,0.54,0,78.55,0,1.91,15,6,11,9.3,7,26,7,600
71,86,1:00:00,1,0,0,0,0,100,100,0,100,11.68,70.18,519.95,1.65,76,0.29,0.14,64.2,0,1.91,15,6,11,9.3,7,26,7,600
71,86,1:10:00,1,0,0,0,0,100,100,0,100,11.54,70.31,519.5,1.38,76.35,0.42,0.22,60.9,0,1.91,15,6,11,9.3,7,26,7,600
71,86,1:20:00,0,0,0,0,0,40,40,0,0,11.49,70.03,519.8,1.25,76.86,0.3,0.08,62.1,0,1.91,15,6,11,9.3,7,26,7,600
71,86,1:30:00,0,0,0,0,0,30,30,0,0,11.48,69.68,519.93,1.25,77.18,0.32,0,64.37,0,1.91,15,6,11,9.3,7,26,7,600
71,86,1:40:00,0,0,0,0,0,30,30,0,0,11.44,69.54,520.48,1.23,76.91,1.2,0.02,70.47,0,1.91,15,6,11,9.3,7,26,7,600
71,86,1:50:00,0,0,0,0,0,30,30,0,0,11.4,69.47,520.55,1.2,75.65,1.18,0.08,71,0,1.91,15,6,11,9.3,7,26,7,600
71,86,2:00:00,0,0,0,0,0,30,30,0,0,11.4,69.5,520.18,1.24,73.97,1.42,0.2,72.69,0,1.91,15,6,11,9.3,7,26,7,600
71,86,2:10:00,0,0,0,0,0,30,30,0,0,11.4,69.61,520.43,1.21,72.96,2.03,0.2,71.14,0,1.91,15,6,11,9.3,7,26,7,600
71,86,2:20:00,0,0,0,0,0,30,30,0,0,11.41,69.74,519.35,1.21,72.81,1.03,0.06,67.25,0,1.91,15,6,11,9.3,7,26,7,600
71,86,2:30:00,0,0,0,0,0,30,30,0,0,11.45,69.87,519.8,1.33,72.46,0.3,0.02,78.35,0,1.91,15,6,11,9.3,7,26,7,600
71,86,2:40:00,0,0,0,0,0,30,30,0,0,11.49,70.01,521.2,1.34,72.27,0.42,0.03,78.3,0,1.91,15,6,11,9.3,7,26,7,600
71,86,2:50:00,0,0,0,0,0,30,30,0,0,11.5,70.14,520.54,1.31,72.47,0.29,0.02,69.28,0,1.91,15,6,11,9.3,7,26,7,600
71,86,3:00:00,0,0,0,0,0,30,30,0,0,11.5,70.23,519.89,1.31,72.78,0.04,0,67.33,0,1.91,15,6,11,9.3,7,26,7,600
71,86,3:10:00,0,0,0,0,0,30,30,0,0,11.5,70.3,520.15,1.25,73.26,0.17,0,67.05,0,1.91,15,6,11,9.3,7,26,7,600
71,86,3:20:00,0,0,0,0,0,30,30,0,0,11.47,70.32,520.2,1.23,73.36,0.18,0.05,66.89,0,1.91,15,6,11,9.3,7,26,7,600
71,86,3:30:00,0,0,0,0,0,30,30,0,0,11.42,70.24,519.95,1.26,73.54,0.29,0.06,64.79,0,1.91,15,6,11,9.3,7,26,7,600
71,86,3:40:00,0,0,0,0,0,30,30,0,0,11.35,70.16,519.8,1.18,74.76,0.67,0.02,62.85,0,1.91,15,6,11,9.3,7,26,7,600
71,86,3:50:00,0,0,0,0,0,30,30,0,0,11.31,70.19,520,1.04,76.25,0.92,0,62.2,0,1.91,15,6,11,9.3,7,26,7,600
71,86,4:00:00,0,0,0,0,0,30,30,0,0,11.3,70.26,520.7,0.98,77.56,0.79,0,61.25,0,1.91,15,6,11,9.3,7,26,7,600
71,86,4:10:00,0,0,0,0,0,30,30,0,0,11.3,70.31,521.38,0.99,78.58,0.43,0,61.5,0,1.91,15,6,11,9.3,7,26,7,600
71,86,4:20:00,0,0,0,0,0,30,30,0,0,11.26,70.34,521.78,1.06,79.16,1.56,0,61.75,0,1.91,15,6,11,9.3,7,26,7,600
71,86,4:30:00,0,0,0,0,0,30,30,0,0,11.22,70.35,522,1.08,79.52,1.93,0,62.05,0,1.91,15,6,11,9.3,7,26,7,600
71,86,4:40:00,0,0,0,0,0,30,30,0,0,11.17,70.36,523.25,0.94,79.56,0.79,0,62.9,0,1.91,15,6,11,9.3,7,26,7,600
71,86,4:50:00,0,0,0,0,0,30,30,0,0,11.76,68.91,522.6,0.74,79.18,0.78,0,59.05,0,1.91,15,6,11,9.3,7,26,7,600
71,86,5:00:00,0,0,1,0,0,30,30,0,0,13.42,65.5,518.5,0.6,78.31,0.53,0,54.55,0,1.91,15,6,11,9.3,7,26,7,600
71,86,5:10:00,0,0,1,0,0,50,50,0,0,14.88,63.02,514.26,0.55,77.31,1,0.06,57.82,0,1.91,15,6,11,9.3,7,26,7,600
71,86,5:20:00,0,0,1,0,0,60,60,0,0,15.39,61.74,511.56,0.57,76.52,1.52,0.06,63.22,0,1.91,15,6,11,9.3,7,26,7,600
71,86,5:30:00,1,0,1,0,0,70,70,0,0,15.39,60.46,507.65,0.64,76.04,0.92,0,68.4,0,1.91,15,6,11,9.3,7,26,7,600
71,86,5:40:00,1,0,1,0,0,70,70,0,0,15.5,59.56,503.81,0.62,76.19,0.7,0,74.4,0,1.91,15,6,11,9.3,7,26,7,600
71,86,5:50:00,1,0,1,0,0,60,60,0,0,15.36,59.36,503.66,0.36,77.85,0.44,0,78,0,1.91,15,6,11,9.3,7,26,7,600
71,86,6:00:00,1,0,1,0,0,70,100,0,70,15.08,59.28,503.9,0.14,79.66,0.55,0,81.75,0,1.91,15,6,11,9.3,7,26,7,600
71,86,6:10:00,1,0,1,0,0,70,100,0,10,15.25,58.51,503.85,0.08,79.44,1.04,0,88.6,0,1.91,15,6,11,9.3,7,26,7,600
71,86,6:20:00,1,0,1,0,0,70,70,60,0,15.2,58.05,504,0,78.91,0.96,0,75.57,0,1.91,15,6,11,9.3,7,26,7,600
71,86,6:30:00,1,0,1,0,0,70,70,70,0,15.06,57.7,502.72,-0.06,79.23,1.04,0,58.16,0,1.91,15,6,11,9.3,7,26,7,600
71,86,6:40:00,1,0,1,0,0,70,100,10,0,15.18,57.22,502.02,0.01,79.78,1.14,0,58.64,0,1.91,15,6,11,9.3,7,26,7,600
71,86,6:50:00,1,0,1,0,0,70,100,0,0,15.04,57.22,505.45,0.1,80.22,0.94,0.07,63.85,0,1.91,15,6,11,9.3,7,26,7,600
71,86,7:00:00,1,0,1,0,0,70,70,60,100,14.86,57.24,509.4,-0.04,80.78,0.57,0.15,67,0,1.91,15,6,11,9.3,7,26,7,600
71,86,7:10:00,1,0,1,0,0,70,70,70,100,14.68,57.4,511.9,-0.28,81.93,0.69,0.08,60.85,0,1.91,15,6,11,9.3,7,26,7,600
71,86,7:20:00,1,0,1,0,0,70,70,70,100,14.6,57.29,514.15,-0.36,82.56,2.46,0.06,62,0,1.91,15,6,11,9.3,7,26,7,600
71,86,7:30:00,1,0,1,0,0,70,70,70,100,14.69,57,514.55,-0.24,81.94,6.1,0.12,74.65,0,1.91,15,6,11,9.3,7,26,7,600
71,86,7:40:00,1,0,1,0,0,70,70,70,100,14.84,56.88,514.4,-0.1,81.54,12.22,0.05,86.1,0,1.91,15,6,11,9.3,7,26,7,600
71,86,7:50:00,1,0,1,0,0,70,100,100,100,15.3,56.52,512.8,0.1,81.06,19.48,0,104.95,0,1.91,15,6,11,9.3,7,26,7,600
71,86,8:00:00,1,0,1,0,0,70,100,100,100,15.5,56.44,511.7,0.5,79.49,25.72,0,118.85,0,1.91,15,6,11,9.3,7,26,7,600
71,86,8:10:00,1,0,1,0,0,70,100,100,100,15.42,56.86,513.2,0.84,78.04,32.72,0,108.65,0,1.91,15,6,11,9.3,7,26,7,600
71,86,8:20:00,1,0,1,0,0,70,100,100,100,15.8,57.12,514.6,1.12,77.38,41.48,0,98.2,0,1.91,15,6,11,9.3,7,26,7,600
71,86,8:30:00,1,0,1,0,0,70,100,100,100,16.06,56.58,519.04,1.33,77.21,50.48,0,97.62,0,1.91,15,6,11,9.3,7,26,7,600
71,86,8:40:00,1,0,1,0,0,70,100,100,100,16.08,56.1,522.74,1.51,76.8,63.85,0.08,87.42,0,1.91,15,6,11,9.3,7,26,7,600
71,86,8:50:00,1,0,1,0,0,70,100,100,100,17.03,56.28,520.46,1.74,75.91,73.16,0.1,78.2,0,1.91,15,6,11,9.3,7,26,7,600
71,86,9:00:00,1,0,1,0,0,70,100,100,100,18.2,57.06,518.01,1.86,75.26,88.03,0.02,79.95,0,1.91,15,6,11,9.3,7,26,7,600
71,86,9:10:00,1,0,1,0,0,70,100,100,100,19.05,58.11,516.75,2.14,74.02,124.85,0,80.95,0,1.91,15,6,11,9.3,7,26,7,600
71,86,9:20:00,1,0,1,0,0,70,100,100,100,19.45,59.24,515.6,2.99,70.23,168.85,0,81.1,0,1.91,15,6,11,9.3,7,26,7,600
71,86,9:30:00,1,0,0,0,0,70,100,100,100,19.52,60.76,513.35,3.7,66.19,222.35,0,111.5,0,1.91,15,6,11,9.3,7,26,7,600
71,86,9:40:00,1,0,0,0,0,70,100,100,20,20.35,60.9,528,3.96,63.73,278.48,0.16,162.2,0,1.91,15,6,11,9.3,7,26,7,600
71,86,9:50:00,1,0,0,0,0,70,100,100,10,21.83,59.42,627.45,4.14,61.96,321.23,0.31,191.15,0,1.91,15,6,11,9.3,7,26,7,600
71,86,10:00:00,1,0,0,30,30,100,100,100,30,23.35,57.84,722.5,4.84,58.38,348.58,0.2,180.35,0,1.91,15,6,11,9.3,7,26,7,600
71,86,10:10:00,1,0,0,30,30,100,100,100,0,24.3,56.66,728.2,5.32,53.34,292.83,0.14,189.45,0,1.91,15,6,11,9.3,7,26,7,600
71,86,10:20:00,1,0,0,30,30,100,100,100,0,24.2,57.62,715.7,5.04,50.87,201.17,0.32,186.5,0,1.91,15,6,11,9.3,7,26,7,600
71,86,10:30:00,1,0,0,50,50,100,100,100,0,23.92,59.19,697.84,4.74,50.58,172.3,0.52,189.16,0,1.91,15,6,11,9.3,7,26,7,600
71,86,10:40:00,1,0,0,30,30,100,100,100,0,24.08,59.16,674.55,5.03,49.18,169.35,0.4,247.15,0,1.91,15,6,11,9.3,7,26,7,600
71,86,10:50:00,1,0,0,30,30,100,100,100,0,24.68,58.65,649.2,6.04,44.87,171.48,0.29,285.7,0,1.91,15,6,11,9.3,7,26,7,600
71,86,11:00:00,1,0,0,30,30,70,100,100,0,25.48,57.87,622.65,6.68,42.05,171.6,0.43,282.3,0,1.91,15,6,11,9.3,7,26,7,600
71,86,11:10:00,1,0,0,30,30,100,100,100,0,24.64,53.38,581.25,6.34,43.4,161.98,0.63,274.7,0,1.91,15,6,11,9.3,7,26,7,600
71,86,11:20:00,1,0,0,100,100,40,100,100,0,22.89,47.1,531.9,6.04,44.49,158.35,0.76,258.9,0,1.91,15,6,11,9.3,7,26,7,600
71,86,11:30:00,0,0,0,40,40,60,100,100,0,22.4,44.82,506.58,6.19,44.28,179.9,0.44,192.68,0,1.91,15,6,11,9.3,7,26,7,600
71,86,11:40:00,0,0,0,40,40,50,100,100,0,21.95,45.54,499.88,6.38,43.48,243.03,0.24,187.28,0,1.91,15,6,11,9.3,7,26,7,600
71,86,11:50:00,0,0,0,20,20,60,100,100,40,21.98,46.1,494.66,6.92,41.4,298.17,0.5,180.56,0,1.91,15,6,11,9.3,7,26,7,600
71,86,12:00:00,0,0,0,20,20,70,100,100,0,22.66,45.7,489.83,7.16,40.86,318.15,0.5,196,0,1.91,15,6,11,9.3,7,26,7,600
71,86,12:10:00,0,0,0,30,30,60,100,100,0,22.88,45.66,487.47,6.72,42.11,310.71,0.56,248.54,0,1.91,15,6,11,9.3,7,26,7,600
71,86,12:20:00,0,0,0,30,30,60,100,100,0,22.22,45.76,486.56,6.48,42.72,301.32,0.9,175.96,0,1.91,15,6,11,9.3,7,26,7,600
71,86,12:30:00,0,0,0,40,40,60,100,100,0,21.1,45.55,486.16,6.46,42.48,289.2,1.27,88.61,0,1.91,15,6,11,9.3,7,26,7,600
71,86,12:40:00,0,0,0,20,20,60,100,100,0,21.74,47.18,480.7,6.67,42.52,309.85,1.22,74.85,0,1.91,15,6,11,9.3,7,26,7,600
71,86,12:50:00,0,0,0,20,20,100,100,100,40,23.79,49.41,472.35,6.97,42.78,397.6,0.9,176.2,0,1.91,15,6,11,9.3,7,26,7,600
71,86,13:00:00,1,0,0,30,30,100,100,100,0,24.32,48.02,474.2,7.5,42.16,452.85,0.57,243.15,0,1.91,15,6,11,9.3,7,26,7,600
